Fecha,Título,Descripción,Rating,Fuente,País,Estado USA
2022-08-22,Been on hold waiting to ask a simple…,Been on hold waiting to ask a simple question about my Tesla Y.  Been on hold now for 40+ minutes.  Hung up in frustration.  Tesla must do better !,1,Trustpilot,US,
2022-11-18,I am a surgeon and I’m only saying that…,"I am a surgeon and I’m only saying that because I deal with people all day every day. My experience getting information about my Tesla car has been abominable. Nobody will talk to you. My car is been delayed five different days without any information of why. I flew down to Florida to pick up my car at the cost of a $1200 the day after I got there which was November 1, I was told the car would be available November 6 and November 6 I was told it was available on November 16 November 16. I was told is available November 27. I texted the numbers that wrote to me. I called the dealership. I called Tesla and never got a response. I emailed the managers and I’ve gotten zero response. For a tech company, there customer service stinks. I went to the dealership today and insisted on talking to the manager but of course he was too busy checking in cars to speak to an irate customer. now that my delivery date if I choose to accept the car is delayed over a month I have to go through all the nonsense of getting trade-in information on my Mercedes that I’m trading in and probably the odometer reading which is on my car in Florida and I am now in Illinois.",1,Trustpilot,US,
2022-08-18,Customers are not kept informed of progress,"Car in to have some suspension parts replaced. Booked in for a 10-12 appointment, i.e. a 2hr slot.Just before 11am, I received a message on their app, saying there was a delay caused by no ramps being available. I responded asking for an estimate as to when car would be ready. No response was received.The app advises you to monitor it for car progress and estimated completion times. All it says is car in for repair and no completion times.I resorted to calling the support line and was told they would contact the workshop and I'd get a response in the app. The response was car will be ready ""as soon as possible"", which doesn't help plan your day.As I type, the car is 1hr 40 late and I have no idea how much longer it will be.When you can get to talk to a person face to face without exception they have all been great, but they all seem to be hiding and avoiding their customers.This is very disappointing for a premium brand",1,Trustpilot,GB,
2023-01-14,I'm selling my Tesla and not buying…,I'm selling my Tesla and not buying anymore,1,Trustpilot,GB,
2022-08-17,I live 50 miles from a service center,I live 50 miles from a service center.  TSLA service came all the way to my house to rotate my tires.  Couldn't be happier.  Very professional.,5,Trustpilot,US,
2022-08-16,So I’m 100 miles away from my house I…,So I’m 100 miles away from my house I pull into a Tesla supercharging station and my car won’t charge. After troubleshooting with the rap for about 30 minutes the car still wouldn’t work. The customer service rep tells me he’s gonna set up roadside assistance and put me on hold. After one hour of holding I lost patience and hung up. Then I get a text from the stupid AI bot telling me they cannot provide me with roadside assistance and to find it on my own. The problem is that our I waited put me into 10 o’clock at night and now I can’t find a tow truck . There are no hotels around me either. So I’m stuck here in my car thinking how crappy Teslas Customer Service is by could give them zero stars I’d give them zero stars worst customer experience I’ve ever had in my entire life. Do you think if you spend 100 grand on a car they would at least give you decent customers customer service and not absolutely the worst horrible customer service I’ve ever had,1,Trustpilot,US,
2022-10-07,I would never buy this piece of junk,I would never buy this piece of junk. Awful ergonomics. Tin can feel. User interface is similar to AOL in 1990s…clunky.,1,Trustpilot,US,
2022-08-17,I went in without an appointment to say…,"I went in without an appointment to say hello to some old colleagues. While I was there I remarked to a service advisor that my car didn't seem to be finishing its latest software update. Simon immediately asked for my vin number and said he would look into it. Within 10 minutes he had diagnosed it as being an issue with my home WiFi signal being intermittent. He then told me that he had pushed the update to my car via 4G so it could download while I drive home. When I got home I noticed it still hadn't finished but before I could contact Tesla again, I saw a message from Simon who had pro-actively checked my cars logs and was already fixing the issue. My car is now fully updated and all the support was done so quickly and easily and all covered under warranty. Really amazed by such attention to detail and looking after me as a customer. These cars are also so far ahead of any competition it's amazing. Can't wait to get my next Tesla - the Model Y in a few weeks.",5,Trustpilot,GB,
2022-08-17,Appalling Customer Service,"I phoned Tesla at 12:47 and got through after a great deal of difficulty. I asked the person who answered for help as one of my tires had suddenly lost pressure and was showing 33 psi. I told him I had tried 3 air pumps at service stations and all 3 gave an error when trying to fill the tyre with air. I said I was passing Tesla Park Royal between 2:00pm and 3:00pm and would it be possible to drop by so that they could help me and put air into my tire.  The customer service person said he would get Park Royal to call me. That call didn’t happen!!!!!!!It is now 31 August, still no reply or comment from Tesla!I won't be buying any Teslas in the future.  There is still damage prior to delivery to be sorted, acknowledged over 2 years ago by Tesla Park Royal.There are certainly better makes of EV available with far better customer service, actually with Tesla there is no customer service!Now 5 November 2022 and still no response from Tesla after further phone calls, not even an apology, need I say more!",1,Trustpilot,GB,
2022-09-30,I want to note the good warranty…,I want to note the good warranty service.  The guys know their business and have an individual approach to each client.,5,Trustpilot,GB,
2022-08-17,2020 Model 3,"I have a 2020 Model 3, I have a few small issues that was covered under warranty. The car runs great and everyone should try it.",5,Trustpilot,CA,
2022-09-06,Telsa Service Centers - absolute worst,"Telsa Service Centers are the absolute worst in the automotive industry.  You can't talk to a live person.  Even for repairs that leave you car disabled, you are weeks out.  Everyone that works in the service center is upset (Tampa, Florida).  Customers are all visibly upset.  Recalls for safety issues are months, if not years out.  I am at 3 weeks with my car in for simple air conditioner repair.  $1,200 diagnosis fee and they won't order the parts until I approve the diagnosis fee.  3 weeks!  They left me in the waiting room for an hour when I originally brought the car in.   When I finally came out to ask for an update, they say ""oh, your type of repair is never fixed in one day.""  So, they were just going to leave me in the waiting room indefinitely?  I've asked the service center manager to contact me - with no response.  It is like Telsa does a great job building a great car, but no one will ever buy a 2nd one because of how abysmal the service is after you buy the car. UPDATE - Car in the shop 6 weeks now with no estimated time for completion...",1,Trustpilot,US,
2022-08-17,Tesla Service Experience,"This review covers my experience with Tesla service. I owned a Model 3 for two years and currently own a Model Y which I've had for a little over two years. During the past four years (covering both cars), I've needed to take the Model 3 in to a service center once and that was to get it's FSD computer upgraded. That appointment went without incident. Also, over the past 4 years, I've used Tesla mobile service 4 times to perform tire rotations, replace cabin air filters and twice to sanitize the AC condenser coils when they started to smell. The mobile service teams are great. It's easy to schedule service through the Tesla app (although it can sometimes take a week or more in my area to get an appointment). The service tech has always arrived within the promised window and satisfactorily completed the service. In my experience, both my cars have been quite reliable and just needed minor maintenance which is typically performed by Tesla mobile service in my driveway. Overall, I'm quite pleased with my Tesla service experience.",5,Trustpilot,US,
2022-12-14,Tesla Bristol Service Centre - Shocking,"Vehicle recover to Tesla Bristol having failed to proceed following heavy rain and sodden roads. 4 weeks to get a quote. 6 weeks in, still no progress.They have the worst customer service of any Company I have ever dealt with. All communication is via the Tesla app which messages the specific service centre. They then ignore the messages at will and don't respond. They apparently have no phone number in the service centres so you only get to speak to someone if they deign to call you.If you call the service number it goes to a call centre who also say they can't contact the service centre except by messaging them as they have no phone numbers.There is apparently no complaints department and therefore you are at the mercy of the service centre's teamThis is a Company that cannot cope with its rapid expansion and appears to have engineered a misthought solution to providing customer service. Truly shocking, and this for a car that cost £100k.Previous visits have been similarly and unnecessarily stressful including turning up as arranged on  Sunday night to collect the car from service from the airport with family and holiday luggage to find it wasn't ready, but they hadn't bothered to let me know,  leaving us high and dry to make alternative arrangements for a 100 mile trip home (and back again) when they finally finished the job more than a week later. Victims of their own success ? Won't last long if they carry on like this",1,Trustpilot,GB,
2022-08-18,Having employees that love their job shows,"Excellent greeting, communication through the process, and took multiple steps to make sure I was happy with the result. A+++",5,Trustpilot,US,
2022-08-17,The best product I've purchased in my…,The best product I've purchased in my life. All my friends & family switched to Tesla after me. I cannot recommend enough.,5,Trustpilot,CA,
2022-09-16,"Mentally, exhausting.","I've owned my Model 3 Long Range since Christmas 2021, when I first got my car, great, was very happy. Then when things started to go wrong, hell! Their customer service is unbelievably agonising! I just don't understand their way of doing business and communicating. It's like they are making things complicated on purpose. There is never anyone to get things fixed, I was waiting for months to get parts fixed! Everything is done by text through the app or email that either, never comes or takes days/weeks to turn up. Well I've had enough and now I'm trying to trade in my very first brand new car only after a few months because this company. Trying to get hold of someone to settle the finance at Tesla sickening, no one is around and because this Tesla the other car company cannot access the finance till Tesla give the all clear to do so, I've been trying to get this done for three days now and I'm still getting nowhere with it. I truly feel mentally messed around and all I want is out from this company. I'm not sure if I'll every trust this company again and definitely won't be getting anything through their finance.",1,Trustpilot,GB,
2022-08-25,Not a clue!,"Following a test drive and having got a little too over excited (it is a brilliant car) at the Birmingham branch I placed a business lease order for a Model Y with the sales man.What a nightmare! No one can confirm what, where or why my or car is in the process. Tesla constantly blame and refer to ALD (their chosen finance company), ALD constantly blame and refer to Tesla. No party has a clue what the other party should be doing. A month on and I have nothing to confirm against so have told them to forget whatever it is they think they may have started and I have began to source another vehicle with a trustworthy broker.Beware things at point of sale like being told they have matched a car, you then find on a month later that you will get a text when you have a match, one person saying 'your car is due in Nov', then the next saying but your car is 'going to be here in Dec', then you have to have to force a confession from them that until there is a match you will not be given a delivery date.Complaints have been registered with both parties.Total amateurs and best avoided.",1,Trustpilot,GB,
2022-08-18,Terrible customer service,"Terrible customer service. Placed an order for model Y high performance with autopilot (£74k car) to purchase by my business. A glitch in their online ordering system meant the order didn't process correctly but they still took the deposit payment even though no car was ordered and nothing showed on my tesla login. I called their helpline as their livechat is rarely on, the staff who man the phones don't appear to be trained or understand their systems. Emails are a waste of time and take days for a undetailed reply. After numerous calls eventually got through to someone who tried to help me, I was promised the refund was in place and told to order again, I asked for this in writing but was told there was no need. 25 days later I don't have the refund. After numerous calls and promises of a call back I was still in the dark. I finally decided to scrap the order altogether cancel the car and loose my non-refundable deposit. Not surprised by the masses of 1 star reviews for Tesla on Trustpilot what's the point in making decent cars and then offering such terrible service, the tesla staff even admit they are overrun with calls.",1,Trustpilot,GB,
2022-08-17,Had a service request and the next day…,Had a service request and the next day a mobile unit came to replace my truck actuator for free at my house.,5,Trustpilot,US,
2022-12-09,Follow up on my previous review Tesla…,"Follow up on my previous review Tesla Service Center Plano.Day 9 I finally was notified by e-mail that my car was ready for pick up.  As on previous encounters there was only one person at the reception area desk.   I was informed car was ready and key was in car. I had to ask where the car was located ""slot number 9"".  Had to ask where that was ""the end of this building"".  I had to ask what the problem was with the traction control.  Was told everything checked out no problems with the wiring or software. Told they thought it was the passenger rear tire which did not match the other tires,  they exchanged it.  I told them and so they should since that tire was placed by their shop.  ( I had a nail in the cars original tire, so Tesla replaced it with a Michelin tire--the rest of the tires are Pirelli). Service person indicated that this tire was not placed by them.  I had to inform her that indeed it was and gave her the timeline of that replacement.  After checking her computer she finally acquiesced that was correct. Before I left the service center I looked to make sure that the replacement tire was a Pirelli and the size matched the other rear tire.   The following day I checked the tire pressures and found the replaced tire had 47 psi where the other 3 had 39, 40, and 41 psi.  Why would you have one tire that was so much more inflated.  Of note when the original tire that had the nail was exchanged the tire pressure on the exchange was also 47psi.Owners Manual and screen display indicate tire pressure should be 42 psi front and rear.  What am I missing? Perhaps the sheer incompetence of Plano Tesla Service Center.",1,Trustpilot,US,
2022-10-18,I purchased a used Tesla and first,"I purchased a used Tesla and first, the process lacked a personal touch in light of the challenges involved in the overall process. I sold a vehicle to a local dealership, after receiving an offer for my vehicle trade-in. The original estimate was between $18.3k - $19.2k; however then the offer came through it was $16.7k. This was lower than what Carmax offered and that says something!The dealership that purchased my vehicle at $18.2k, which was great. This did complicate the finance timing though and has left me in a tough spot. I have asked for an exception to their delivery time as I currently have no vehicle and a job interview in the morning tomorrow. After speaking with two people, neither was able to get the car processed one day early. One day, based on my unique circumstances. Net net of the situation; you can schedule to pick up your car tomorrow afternoon, Thurs or Fri. So, I have no car to get to my interview. The car may be great, it may save money and help me lower my fossil fuel use, etc, BUT I will never be a fan of their process protocols and inflexibility tip extend a higher level of customer service to a customer in need. I do not think I would do this again based on this current situation. If you want electric and are thinking Tesla, no problem there, just be prepared for subpar customer service!!",1,Trustpilot,US,
2022-12-02,outstanding car in the world.Best car…,outstanding car in the world.Best car in Auto industry,4,Trustpilot,IN,
2022-09-06,tesla fails miserably at customer service,"Tesla's website is not user friendly.  It constantly directs the user to their tutorials which are useless once you have taken the steps in the tutorial and the problem persists.  the real issue is the constant changing of the service maintenance dates without notice and the failure of service personnel to show up to resolve the problem.  i have been without the use of my solar panels since february, 2022.  my electric bills have doubled and i have been unable to get a maintenance person to show up to resolve the issue.  Second, it is IMPOSSIBLE  to get a real person to answer your phone.  Third, the chat feature on their website does not function.  If you click on chat with someone you are directed to Tesla car sales.  It appears that Tesla is more interested in serving those who have purchased Tesla vehicles than the customers who have purchased solar products.  If Tesla is not interested in serving its solar energy cusotmers, it should get out of the business or at the very least, contract this function out to a reputable business whose primary objective is to meet the needs of customers who have purchased solar products. If Tesla is unable to resolve my issue, they should remove the panels from my roof and allow me to work with a business that takes my concerns seriously.",1,Trustpilot,US,
2022-10-22,Warning for Manchester / Stockport…,"Warning for Manchester / Stockport service customers! I Love my 2018 model S. Had a slight nocking noise from behind the dash while in warranty Aug this year. The first all day booking didn't sort it as they said they needed to escalate to 'engineering' to pinpoint remotely using a sound recording. The second booking did fix it by changing both front air suspensions and other bits but they left my steering wheel wonky when driving straight. To sort they say I need to rebook another service which I did but I insisted on a loan car which they agree to in the messages on the app. I got a message closer to the booking stating a strict contactless drop off. I reply wanting to confirming the loan car pickup to which they said they didn't have one available! I tried to resolve in messages within the app but they closed the booking saying I needed to start the process again. I now can't book anything in the App with Manchester Stockport as it just keeps saying 'try again' The App doesn't help diffuse frustration as the replies are generally rude, impersonal and provides no continuity with the ongoing issue. Being cut off mid problem is simply unacceptable. I feel they have now had 3 chances to fix my issue under warranty although they have fixed some and created another! Fed-up with the Tesla arrogance and not sure what to do with the car now. Its not the car - its the service quality and then the App that compounds any issues / complication. If it was a conversation on the phone I bet it would all be ok and dealt with by now.",1,Trustpilot,GB,
2022-10-27,I wanted to share you my experience…,"I wanted to share you my experience today when I went for a Test drive in Fremont:1. I had setup an appt for today evening but did not receive any proper directions. I used GPS to land at the factory but finding the test drive center took me forever.    Neither the directions are not at all clear, nor the sign boards are big enough to be noticed2. After a bit of struggle I did make it to the Test Drive center. The staff was not at all welcoming me but were totally relucant to give me a tour of the car   They pointed me to the car for test drive but direction even to the car was completely ambiguous. I landed at the wrong car at first, had to go back and forth to the center, to finally find my test drive vehicle.3. The staff assumed I knew all the things, how to even unlock the car, how to start it.     Yet again I somehow got into the car, tried to figure out everything on my own, finally realizing that I needed a PIN to start the car, which was not provided.4. So another trip back to the center and with pretty rude staff who finally told me the PIN and finally I was able to drive the car5. After test drive I went in to discuss the price, etc and once again your rude staff snubbed me stating that I can buy everything onlineThe staff was totally busy on their phones, not sure if it was work related...and not at all friendlyI was expecting much more professional behavior but sadly to say today's experience was far from it. Hope this helps in making some improvements in customer service at your center in one of the most admired technology companies",1,Trustpilot,US,
2022-10-13,"Tesla; Faceless, Laborious, pathetic communication","Tesla make a fantastic car but this is totally ruined if you have any issues whatsoever.in terms of a service whilst it might be easy to book a service via your phone app that's the last part of being easy that you will see.Multiple back and forth regarding your issue, the service centres aren't sure if they're going need your need your car for one hour or several days you send photographs of the issue then they want more photographs when the first photograph was clear.Considering the service centres have access to the vehicle and all the messages that are appearing on your screen they ought to know when the error occurred and what the error is, instead they ask for details which are clear for them and waste lots of time. And how is this communicated over text message of course ! this isn’t via a phone call this is via a tedious message system. Isn’t that okay? Well no, as it takes hours for a response and wastes loads of time looking and waiting for your dialogue to continue - even when you post your number to call and clear up the details no phone call is forthcoming. – simply put its pathetic !Isn't this the whole point of having a connected system you don't need photographs from the end user you know because you can see it on the screen and you're gathering data from the vehicle to support your service criteria in terms of what the issue might be and the length of service.Tesla seemed to have have totally missed the point of their own service IOT (internet / cloud) technology that they promote as their DNA",1,Trustpilot,GB,
2022-08-30,So nasty staff and soooo bad customer…,So nasty staff and soooo bad customer service I ever I see in my entire life,1,Trustpilot,US,
2022-01-27,My car a 2016 TeslamodelS the ball joint failed and I'm lucky to be alive!!,"My car a 2016 modelS the ball joint failed,and the car suspension collapsed the car crashed to the ground smashing most of the body panels, I had the vehicle collected by Tesla who subsequently created further damage during loading on to the flatbed truck i spoke to the garage who insisted that I hit something I didnt I was at the supercharger point doing some 2mph manouvering to the supercharger point, this was in Jan2022 they said I hit something effectivly calling me a liar, they said call your insurance company, I did they sent an engineer (LV insurance they said no  theywere not paying its a car failure and sent a rsent a report to this effect, still no response from tesla meanwhile the garage wants £12000 to fix it , I took the failed part to Bham university they scanned the part with an electron microscope (another£3500) their report from a doctor of metallurgy "" long-term fatigue failure caused by poor quality component steel (not fit for purpose etc.""sent Tesla the report at their request, still no response from them sent a letter from litigation solicitor he was ignored too ,meanwhile I had to put my hand in my pocket to find a cheap car to run around in when you spend over £55000  on a car one expects a quality customer service Tesla are useless they should not be allowed to trade in this country until they get their act together!!Their cars are dangerous and their customer service team are totally incompetent and I'll be standing in a court of law soon to testify with all my evidence  ""shame on youTesla!!! the DVSA have been informed,buy a jaguar instead is myadvice at least they have integrity!!",1,Trustpilot,GB,
2022-08-17,So happy with my Model 3,So happy with my 2019 Model 3 that I replaced my second car with a model Y.,5,Trustpilot,CA,
2022-09-28,Tesla Customers are 3rd Class Citizens,"I placed an order for a Model Y Nov 2021. Expected delivery date June 2022. I get global supply chain issues and was okay with this. Never do you get any updates. Called in June and was told, ""Oh, since you haven't listed a payment method, delivery has been pushed back to September."" WHAT?! Got a notice that a VIN had been assigned to my order but told I have 24 hours to choose one of three days for delivery and those dates are less than a week away. I work as an ED doc. what if I had shifts those days? I can't just easily rearrange. What if I had been on vacation? I would have been put back on the waiting list. When I FINALLY reached a customer service rep, no help. Told me best to take delivery one of those three days. Dropping >$60,000 on a car and I get treated like a teenager who wants the latest Hot Topic Gear. TESLA is basically treating it's customers like a commodity. Since there's high demand, they don't give a crap if the purchaser is dissatisfied. Add to this that now the cars no longer come with charging cables. don't get me wrong, they give you a credit to cover the cost of one but then that's a whole other step to get it. And, I entered the code, told by the website the code was accepted and I owed $0 then get a bill on my CC for the full cost. Now I have to dispute that. Hell, save us both some time and $$ and just give me the blood charger. Also come to find out, new Ys don't come with the homelink garage door opener installed. Bought an X 3 years ago and came standard. But now it's a $350 upgrade and I have to leave my car with them again. Why wasn't that listed as an option along with paint color, tow hitch etc? What a bunch of clowns.",1,Trustpilot,US,
2022-10-04,Awful low quality car,,1,Trustpilot,US,
2022-12-08,Tesla's idea of customer service is completely unacceptable,"Let me start by saying I absolutely love my Tesla Model S. It is a great car. But if you are considering buying a Tesla I strongly urge you DONT DO IT. I say this because Tesla service is possibly the worst I have ever experienced. The computer in my car was going out and to fix it Tesla gave me the option of installing a refurbished original system for $750 or a hot new infotainment upgrade for $2000. i went with the upgrade and when I picked up my car was shocked to find the new system did not come with AM/FM radio or Siriux XM satellite radio. Those are the two primary sources of music for me and what car audio system doesn't have them? They took these offerings away but will provide them for a ""software upgrade"" costing $500. I tried to reason with Tesla and said I would have gone with the cheaper solution had I known getting AM/FM radio (I like to listen to sports talk) or Sirius XM would cast an extra $500. But they said that a technician sent me a link over the Tesla service app that listed all the ""features and benefits"". I told them that taking something away is neither a feature or a benefit. I was sold on an ""upgrade"" that would fix all my car's problems and taking away my primary music sources is NOT an upgrade. Who follows a link and goes to read fine print about an upgrade to make sure things like major music sources aren't being taken away? It's like reading fine print to make sure you navigation system or brakes are still there. It's supposed to be an UPGRADE! They did not see it my way of course and that is a simple illustration of how little Tesla really cares about their service. Another major problem with Tesla service is that it is impossible to talk to a live human being. They force everything to be done through their app. Whenever I have needed service my appointments have been pushed back time and again. This last time one of my car's problems was that the wifi system was failing so they couldn't pull diagnostics from it remotely. I tried calling them to tell them about my problems but all phone calls circle right back to sending you to their app. I don't have problems with technology, but sometimes it is infuriating and it almost always is with Tesla. Can you imagine not being able to reach a real person no matter how hard you try.",1,Trustpilot,US,
2022-08-17,Best car,Best car I've ever had. No issues in over two years.,5,Trustpilot,CA,
2022-08-17,Charging at home is great and car…,Charging at home is great and car performs amazing.,5,Trustpilot,US,
2022-08-30,Good,"Good, but there are far better options",3,Trustpilot,IS,
2022-10-08,I bought an x right before the…,"I bought an x right before the pandemic. It sat in my garage for a year. The few times I did drive it, the driver’s window would not roll up intermittently. I used the app for service. The guy came to repair it  and  from then forward there was HORRIBLE window noise. I took it in 7 x to the Decatur shop to get it fixed. They never could get it right. My car sat in the shop for months due to those 7 repair appointments. Then my app forgot that I owned the car. So there is no phone number to fix this and the coolant started running low. I drove to the shop to set an appt, they gave me an appt, then I drove it for service after waiting for the appt and not driving the car. Well they couldnt service it if I didnt have the app working. They wouldnt help me get the app to remember my car. So it sat for 3 weeks while I tried to figure out what to do. I am very busy so I couldnt spend hours going thru their circular phone-app-web-app- phone-app circle jerk to figure out what to do. I abhor the service experience with this car. Nothing is straightforward. And the people at the service department are condescending jerks. The computers always fall out of alignment so sometimes Ill spend my while 45 minute commute listening to the car ding every 2 minutes telling me a sensor isnt working. At the shop they say theres nothing they can do it's a software problem and they dont  know when the update will fix it. There are about 10 other issues like this where things will work one day, and will tick you completely off the next day. The car’s concept and service concept is great but they dont spend enough time testing it for issues. I have never been as frustrated as I am as the owner of this car. Im selling it and buying a porche cayenne again. This car also feels very cheap inside. I do like the integrated nav system and the speed and safety but great day it is a total pain in the rear otherwise. I will probably buy another one in about 5 years when its not at this proof of concept state. I really really dislike the people at this service dept and you dont have a choice to take it to another service dept. The App 100% dictated where the car is serviced.   It just really sucks all around.",1,Trustpilot,US,
2022-09-08,"Great car, terrible service","To say Tesla is bad at customer service is an understatement if I could have given them 0 stars I would.Most of the models in their range are considered by most to be prestige cars (or at least this is reflected in the price tag). I bought a Model S about three and a half years ago for nearly £95k, which compares to previous cars I’ve bought from Mercedes and Audi.Since then, I have been impressed by the capabilities and technology of the car, whilst at the same time irritated by the build quality and customer service.The latest issue has been with the windscreen washer pump, which has already been changed once about a year after I got the car. This in itself isn’t an issue to me; things go wrong its how they are dealt with that is the problem.I raised the service incident a few days after I noticed it had stopped working again, however it was about a week before a ranger could come out to fix it, again not an issue. The problem comes because I have gone over 50k mileage whilst waiting for it to be fixed, therefore making it not covered by the warranty. The ranger tried to fix the issue but failed, and I was asked to attend the Tesla Service Centre in Stratford upon Avon. I told them that I believed that the repair should be covered by the warranty and didn’t accept the quote for the work. When I took my car today I once again explain and told them I wasn’t happy, they said they would have a look into it. When they had finished, they told me they had fixed it and I needed to pay £135!!. This is for a pump which you can buy on the internet for about £5.To actually get my car back I had to pay this, no amount of complaining could change their stance.Insult to injury when I got my car back there was a tire pressure warning. I hadn’t even driven away! When I went back in, they told me it was already on when they got the car (this isn’t true and I asked them to check the car's logs to see this, which they declined). I said if it was on why didn’t they mention this, as a good customer service representative would! Their attitude was well tough!! I’m yet to see if there is any damage to the tire and if there is I will be pursuing it legally, just because their attitude stinks!I’ve owned several Mercedes, and there is no comparison! I won’t buy another Tesla purely because of their customer service!",1,Trustpilot,GB,
2022-11-29,I booked a Tesla 3 model this May 2022…,"I booked a Tesla 3 model this May 2022 and was awaiting my turn. I paid $250 as a down payment. On 13th October 2022 I get a message on Tesla site that my car will be ready with a vin number soon for delivery. I had to leave out of the country due to emergency in my family so I called the Tesla dealership where I was to pick up the car and they told me that since I could not pick up I would be placed back on waitlist  and I would get my delivery date not sooner then a month. Since I was to return by then I placed my car on hold for my next turn when the vin number was assigned to me on 17 th October 2022. To my surprise the same vin number was given to me on 27 th October 2022 again. Since it was the same vin number I wrote an email to Ms. Katie Crabb, one of Tesla online sales person in charge of my order, that I had requested to go back in waitlist line as I could not pick up the car with the same vin number that was sent to me on 17 October 2022 as I was out of the country due to emergency. Please advise as to why I am asked to pick up the car with the same vin number. She replied saying this is the vin given to you to pick up your car on 27 October 2022. She never explained that this was the second vin number and final one and if I don’t pick up then my order will be cancelled! I sent a couple of email to Ms. Katie Crabb asking her again and again that since it’s the same vin number was it for the first order, but no reply from her. What lousy customer service for a senior citizen like me. I finally was told my order was cancelled and they will neither refund me $250 nor use the same downpayment to book again!I email to her supervisor Mr. W. Secor from Tesla explaining the same but no reply since 25 days from him either. I send several reminders too to answer to my email yet no reply from the supervisor Mr. W Secor. I was really surprised and upset that a company like Tesla has no time or makes no effort to connect with their customers. All Tesla is interested is to collect as many down payments they can get to cancel orders. I was given wrong information by Tesla that it would atleast be a month before my next vin number was assigned but I was never assigned another vin number but the first vin that I had asked to hold and put me at the back of the line as waitlist. We senior citizen are not used to buying cars on line so it’s all new to us and Tesla is very tricky to make us believe that the first vin number will be different from the second vin number and that the second vin number would be allotted after atleast 3-4 weeks and I was allotted the same vin number in 10 days. Please be careful as Tesla is based on lies and no response from either the sales person allotted nor the mangers to help. It takes hours on the phone to reach customer Service. They are Fraud. Go use the dealership to buy cars but not Tesla. With this experience how can anyone trust Tesla as when we have problem with Tesla cars they will NOT be there to answer our questions. All they are interested in filling their pockets with as much money they can get by canceling Orders and No Reply either for emails sent.",1,Trustpilot,SG,
2022-09-05,model X,"We bought a model X.  No notification of delivery.  We had to drop everything to run up there last minute on Memorial Day or they said we would lose my place in line after waiting 14 months.  We just happened to look on the app the Thursday prior to the holiday weekend and it said to schedule our delivery.  This was our first and only notification.  Our only option for delivery was the following Monday, Tue or Wed....  So I delayed my trip to England, changed my tickets to go through ATL from our home in Florida and on Friday I worked out the financing of a 100k plus vehicle.  We had previously done the financing, but the original scheduled delivery of October 2021 had long passed and the financing expired.  In October, the delivery rolled to Nov, then in Nov to Dec etc.  This happened every month until Sept of 2022!  I landed on Monday, took the Metro to Decatur then an Uber to the dealer.  Bought the car, drove to ATL, parked it at ATL and continued to England.  Then when we returned, we had to fly through ATL and drive to Florida rather than direct to FL.  The inside of the windshield was so filthy on the drive home, when we turned into the sun, visibility was almost zero.  After we got it home, we could not add a key card.  The app said it was a known error that Tesla would have a fix for soon...  We tried to call but no answer.  I sent the Decatur rep, Roberto Perez an email because my fiancé couldn't use the car and it was her car.  He didn't reply.  I sent two more emails requesting a call.  Nothing...   Car sat in the driveway.  Finally I sent another email stating we are going to review this on every social media platform if we dont get a response.  Tried to call a dozen times, unable to get anyone.  Called Tesla and waited for 56 minutes on hold.  They sent a message to the location manager and promised a return call within an hour…. Lol yeah right.  Nothing.  So here is the complaint which I guess I will copy and paste on every platform I can find while I am again sitting on hold.  I strongly recommend waiting for Rivian or any other EV before purchasing a Tesla.  Decatur also forgot to sign the purchase agreement and have us sign it.  This, along with failing to send a picture of the window sticker, as instructed on the bank's draft check's instructions, caused the check to be canceled by the bank.  The best part is: still no contact from the manager at Decatur as promised numerous times?  How is he or she still employed by Tesla?? I will never forget this and have been telling our story every chance I get.",1,Trustpilot,US,
2022-11-01,eff tesla!!!!,,1,Trustpilot,NL,
